ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,type
52,1,0,0,0,0,64,6,64128,1069,79,0,124,0,16,1.10E-05,0,0,0,0,375.506081,1.10E-05,0.009457,1.10E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,125,0,2,0,0,0,0,0,378.514444,3.008363,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,125,0,18,0.000317,0,0,0,0,378.514761,0.000317,0.000317,0.000317,normal
52,1,0,0,0,0,64,6,64256,1,1,0,125,0,16,3.00E-05,0,0,0,0,378.514791,3.00E-05,0.000347,3.00E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,125,0,24,0,0,0,1,0,378.514918,0.000127,0.000474,0.000127,normal
52,1,0,0,0,0,64,6,5824,78,1,0,125,0,16,0.00022,0,0,0,0,378.515138,0.00022,0.000694,0.00022,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,125,0,24,0,0,0,0,0,378.522089,0.006951,0.007645,0.006951,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,125,0,16,2.10E-05,0,0,0,0,378.52211,2.10E-05,0.007666,2.10E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,125,0,17,0,0,0,0,0,378.522337,0.000227,0.007893,0.000227,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,125,0,17,0.000181,0,0,0,0,378.522518,0.000181,0.008074,0.000181,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,125,0,16,9.00E-06,0,0,0,0,378.522527,9.00E-06,0.008083,9.00E-06,normal
60,1,0,0,0,0,64,6,64240,0,0,0,126,0,2,0,0,0,0,0,381.5303,3.007773,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,126,0,18,0.000334,0,0,0,0,381.530634,0.000334,0.000334,0.000334,normal
52,1,0,0,0,0,64,6,64256,1,1,0,126,0,16,2.90E-05,0,0,0,0,381.530663,2.90E-05,0.000363,2.90E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,126,0,24,0,0,0,1,0,381.530773,0.00011,0.000473,0.00011,normal
52,1,0,0,0,0,64,6,5824,78,1,0,126,0,16,0.000192,0,0,0,0,381.530965,0.000192,0.000665,0.000192,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,126,0,24,0,0,0,0,0,381.538131,0.007166,0.007831,0.007166,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,126,0,16,2.60E-05,0,0,0,0,381.538157,2.60E-05,0.007857,2.60E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,126,0,17,0,0,0,0,0,381.538392,0.000235,0.008092,0.000235,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,126,0,17,0.000198,0,0,0,0,381.53859,0.000198,0.00829,0.000198,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,126,0,16,1.00E-05,0,0,0,0,381.5386,1.00E-05,0.0083,1.00E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,127,0,2,0,0,0,0,0,384.551759,3.013159,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,127,0,18,0.000386,0,0,0,0,384.552145,0.000386,0.000386,0.000386,normal
52,1,0,0,0,0,64,6,64256,1,1,0,127,0,16,2.40E-05,0,0,0,0,384.552169,2.40E-05,0.00041,2.40E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,127,0,24,0,0,0,1,0,384.552245,7.60E-05,0.000486,7.60E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,127,0,16,0.000184,0,0,0,0,384.552429,0.000184,0.00067,0.000184,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,127,0,24,0,0,0,0,0,384.559377,0.006948,0.007618,0.006948,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,127,0,16,2.20E-05,0,0,0,0,384.559399,2.20E-05,0.00764,2.20E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,127,0,17,0,0,0,0,0,384.559632,0.000233,0.007873,0.000233,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,127,0,17,0.000278,0,0,0,0,384.55991,0.000278,0.008151,0.000278,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,127,0,16,1.00E-05,0,0,0,0,384.55992,1.00E-05,0.008161,1.00E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,128,0,2,0,0,0,0,0,387.575259,3.015339,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,128,0,18,0.000259,0,0,0,0,387.575518,0.000259,0.000259,0.000259,normal
52,1,0,0,0,0,64,6,64256,1,1,0,128,0,16,1.80E-05,0,0,0,0,387.575536,1.80E-05,0.000277,1.80E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,128,0,24,0,0,0,1,0,387.575605,6.90E-05,0.000346,6.90E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,128,0,16,0.000269,0,0,0,0,387.575874,0.000269,0.000615,0.000269,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,128,0,24,0,0,0,0,0,387.583754,0.00788,0.008495,0.00788,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,128,0,16,3.10E-05,0,0,0,0,387.583785,3.10E-05,0.008526,3.10E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,128,0,17,0,0,0,0,0,387.584293,0.000508,0.009034,0.000508,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,128,0,17,0.000306,0,0,0,0,387.584599,0.000306,0.00934,0.000306,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,128,0,16,2.20E-05,0,0,0,0,387.584621,2.20E-05,0.009362,2.20E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,129,0,2,0,0,0,0,0,390.593722,3.009101,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,129,0,18,0.000348,0,0,0,0,390.59407,0.000348,0.000348,0.000348,normal
52,1,0,0,0,0,64,6,64256,1,1,0,129,0,16,1.80E-05,0,0,0,0,390.594088,1.80E-05,0.000366,1.80E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,129,0,24,0,0,0,1,0,390.594127,3.90E-05,0.000405,3.90E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,129,0,16,0.000198,0,0,0,0,390.594325,0.000198,0.000603,0.000198,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,129,0,24,0,0,0,0,0,390.602605,0.00828,0.008883,0.00828,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,129,0,16,4.30E-05,0,0,0,0,390.602648,4.30E-05,0.008926,4.30E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,129,0,17,0,0,0,0,0,390.60295,0.000302,0.009228,0.000302,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,129,0,17,0.000315,0,0,0,0,390.603265,0.000315,0.009543,0.000315,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,129,0,16,1.30E-05,0,0,0,0,390.603278,1.30E-05,0.009556,1.30E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,130,0,2,0,0,0,0,0,393.612363,3.009085,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,130,0,18,0.000395,0,0,0,0,393.612758,0.000395,0.000395,0.000395,normal
52,1,0,0,0,0,64,6,64256,1,1,0,130,0,16,4.10E-05,0,0,0,0,393.612799,4.10E-05,0.000436,4.10E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,130,0,24,0,0,0,1,0,393.612981,0.000182,0.000618,0.000182,normal
52,1,0,0,0,0,64,6,5824,78,1,0,130,0,16,0.000287,0,0,0,0,393.613268,0.000287,0.000905,0.000287,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,130,0,24,0,0,0,0,0,393.621113,0.007845,0.00875,0.007845,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,130,0,16,3.10E-05,0,0,0,0,393.621144,3.10E-05,0.008781,3.10E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,130,0,17,0,0,0,0,0,393.621624,0.00048,0.009261,0.00048,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,130,0,17,0.000283,0,0,0,0,393.621907,0.000283,0.009544,0.000283,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,130,0,16,1.40E-05,0,0,0,0,393.621921,1.40E-05,0.009558,1.40E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,131,0,2,0,0,0,0,0,396.639188,3.017267,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,131,0,18,0.000332,0,0,0,0,396.63952,0.000332,0.000332,0.000332,normal
52,1,0,0,0,0,64,6,64256,1,1,0,131,0,16,2.40E-05,0,0,0,0,396.639544,2.40E-05,0.000356,2.40E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,131,0,24,0,0,0,1,0,396.63959,4.60E-05,0.000402,4.60E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,131,0,16,0.0002,0,0,0,0,396.63979,0.0002,0.000602,0.0002,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,131,0,24,0,0,0,0,0,396.646884,0.007094,0.007696,0.007094,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,131,0,16,3.40E-05,0,0,0,0,396.646918,3.40E-05,0.00773,3.40E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,131,0,17,0,0,0,0,0,396.647406,0.000488,0.008218,0.000488,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,131,0,17,0.000408,0,0,0,0,396.647814,0.000408,0.008626,0.000408,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,131,0,16,2.10E-05,0,0,0,0,396.647835,2.10E-05,0.008647,2.10E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,132,0,2,0,0,0,0,0,399.662895,3.01506,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,132,0,18,0.000285,0,0,0,0,399.66318,0.000285,0.000285,0.000285,normal
52,1,0,0,0,0,64,6,64256,1,1,0,132,0,16,3.30E-05,0,0,0,0,399.663213,3.30E-05,0.000318,3.30E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,132,0,24,0,0,0,1,0,399.66326,4.70E-05,0.000365,4.70E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,132,0,16,0.000116,0,0,0,0,399.663376,0.000116,0.000481,0.000116,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,132,0,24,0,0,0,0,0,399.67411,0.010734,0.011215,0.010734,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,132,0,16,2.70E-05,0,0,0,0,399.674137,2.70E-05,0.011242,2.70E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,132,0,17,0,0,0,0,0,399.674431,0.000294,0.011536,0.000294,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,132,0,17,0.000225,0,0,0,0,399.674656,0.000225,0.011761,0.000225,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,132,0,16,2.60E-05,0,0,0,0,399.674682,2.60E-05,0.011787,2.60E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,133,0,2,0,0,0,0,0,402.683167,3.008485,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,133,0,18,0.000264,0,0,0,0,402.683431,0.000264,0.000264,0.000264,normal
52,1,0,0,0,0,64,6,64256,1,1,0,133,0,16,1.70E-05,0,0,0,0,402.683448,1.70E-05,0.000281,1.70E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,133,0,24,0,0,0,1,0,402.683517,6.90E-05,0.00035,6.90E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,133,0,16,0.000229,0,0,0,0,402.683746,0.000229,0.000579,0.000229,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,133,0,24,0,0,0,0,0,402.691676,0.00793,0.008509,0.00793,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,133,0,16,2.50E-05,0,0,0,0,402.691701,2.50E-05,0.008534,2.50E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,133,0,17,0,0,0,0,0,402.691932,0.000231,0.008765,0.000231,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,133,0,17,0.0003,0,0,0,0,402.692232,0.0003,0.009065,0.0003,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,133,0,16,1.00E-05,0,0,0,0,402.692242,1.00E-05,0.009075,1.00E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,134,0,2,0,0,0,0,0,405.704266,3.012024,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,134,0,18,0.000413,0,0,0,0,405.704679,0.000413,0.000413,0.000413,normal
52,1,0,0,0,0,64,6,64256,1,1,0,134,0,16,1.80E-05,0,0,0,0,405.704697,1.80E-05,0.000431,1.80E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,134,0,24,0,0,0,1,0,405.704737,4.00E-05,0.000471,4.00E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,134,0,16,0.000197,0,0,0,0,405.704934,0.000197,0.000668,0.000197,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,134,0,24,0,0,0,0,0,405.71259,0.007656,0.008324,0.007656,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,134,0,16,2.20E-05,0,0,0,0,405.712612,2.20E-05,0.008346,2.20E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,134,0,17,0,0,0,0,0,405.713446,0.000834,0.00918,0.000834,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,134,0,17,0.000358,0,0,0,0,405.713804,0.000358,0.009538,0.000358,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,134,0,16,2.40E-05,0,0,0,0,405.713828,2.40E-05,0.009562,2.40E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,135,0,2,0,0,0,0,0,408.723511,3.009683,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,135,0,18,0.000425,0,0,0,0,408.723936,0.000425,0.000425,0.000425,normal
52,1,0,0,0,0,64,6,64256,1,1,0,135,0,16,3.70E-05,0,0,0,0,408.723973,3.70E-05,0.000462,3.70E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,135,0,24,0,0,0,1,0,408.724031,5.80E-05,0.00052,5.80E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,135,0,16,0.000199,0,0,0,0,408.72423,0.000199,0.000719,0.000199,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,135,0,24,0,0,0,0,0,408.73177,0.00754,0.008259,0.00754,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,135,0,16,2.90E-05,0,0,0,0,408.731799,2.90E-05,0.008288,2.90E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,135,0,17,0,0,0,0,0,408.732085,0.000286,0.008574,0.000286,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,135,0,17,0.000353,0,0,0,0,408.732438,0.000353,0.008927,0.000353,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,135,0,16,3.30E-05,0,0,0,0,408.732471,3.30E-05,0.00896,3.30E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,136,0,2,0,0,0,0,0,411.742214,3.009743,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,136,0,18,0.000398,0,0,0,0,411.742612,0.000398,0.000398,0.000398,normal
52,1,0,0,0,0,64,6,64256,1,1,0,136,0,16,3.50E-05,0,0,0,0,411.742647,3.50E-05,0.000433,3.50E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,136,0,24,0,0,0,1,0,411.742682,3.50E-05,0.000468,3.50E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,136,0,16,0.000211,0,0,0,0,411.742893,0.000211,0.000679,0.000211,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,136,0,24,0,0,0,0,0,411.750603,0.00771,0.008389,0.00771,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,136,0,16,3.20E-05,0,0,0,0,411.750635,3.20E-05,0.008421,3.20E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,136,0,17,0,0,0,0,0,411.751052,0.000417,0.008838,0.000417,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,136,0,17,0.000305,0,0,0,0,411.751357,0.000305,0.009143,0.000305,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,136,0,16,1.20E-05,0,0,0,0,411.751369,1.20E-05,0.009155,1.20E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,137,0,2,0,0,0,0,0,414.761311,3.009942,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,137,0,18,0.000402,0,0,0,0,414.761713,0.000402,0.000402,0.000402,normal
52,1,0,0,0,0,64,6,64256,1,1,0,137,0,16,3.40E-05,0,0,0,0,414.761747,3.40E-05,0.000436,3.40E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,137,0,24,0,0,0,1,0,414.761791,4.40E-05,0.00048,4.40E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,137,0,16,0.000328,0,0,0,0,414.762119,0.000328,0.000808,0.000328,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,137,0,24,0,0,0,0,0,414.770195,0.008076,0.008884,0.008076,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,137,0,16,3.20E-05,0,0,0,0,414.770227,3.20E-05,0.008916,3.20E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,137,0,17,0,0,0,0,0,414.770615,0.000388,0.009304,0.000388,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,137,0,17,0.000368,0,0,0,0,414.770983,0.000368,0.009672,0.000368,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,137,0,16,2.60E-05,0,0,0,0,414.771009,2.60E-05,0.009698,2.60E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,138,0,2,0,0,0,0,0,417.818575,3.047566,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,138,0,18,0.000335,0,0,0,0,417.81891,0.000335,0.000335,0.000335,normal
52,1,0,0,0,0,64,6,64256,1,1,0,138,0,16,2.20E-05,0,0,0,0,417.818932,2.20E-05,0.000357,2.20E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,138,0,24,0,0,0,1,0,417.818967,3.50E-05,0.000392,3.50E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,138,0,16,0.000222,0,0,0,0,417.819189,0.000222,0.000614,0.000222,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,138,0,24,0,0,0,0,0,417.826961,0.007772,0.008386,0.007772,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,138,0,16,2.50E-05,0,0,0,0,417.826986,2.50E-05,0.008411,2.50E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,138,0,17,0,0,0,0,0,417.827211,0.000225,0.008636,0.000225,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,138,0,17,0.000213,0,0,0,0,417.827424,0.000213,0.008849,0.000213,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,138,0,16,8.00E-06,0,0,0,0,417.827432,8.00E-06,0.008857,8.00E-06,normal
60,1,0,0,0,0,64,6,64240,0,0,0,139,0,2,0,0,0,0,0,420.83638,3.008948,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,139,0,18,0.000422,0,0,0,0,420.836802,0.000422,0.000422,0.000422,normal
52,1,0,0,0,0,64,6,64256,1,1,0,139,0,16,2.00E-05,0,0,0,0,420.836822,2.00E-05,0.000442,2.00E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,139,0,24,0,0,0,1,0,420.836889,6.70E-05,0.000509,6.70E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,139,0,16,0.000207,0,0,0,0,420.837096,0.000207,0.000716,0.000207,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,139,0,24,0,0,0,0,0,420.846171,0.009075,0.009791,0.009075,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,139,0,16,3.30E-05,0,0,0,0,420.846204,3.30E-05,0.009824,3.30E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,139,0,17,0,0,0,0,0,420.846447,0.000243,0.010067,0.000243,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,139,0,17,0.000154,0,0,0,0,420.846601,0.000154,0.010221,0.000154,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,139,0,16,8.00E-06,0,0,0,0,420.846609,8.00E-06,0.010229,8.00E-06,normal
60,1,0,0,0,0,64,6,64240,0,0,0,140,0,2,0,0,0,0,0,423.855163,3.008554,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,140,0,18,0.000354,0,0,0,0,423.855517,0.000354,0.000354,0.000354,normal
52,1,0,0,0,0,64,6,64256,1,1,0,140,0,16,1.70E-05,0,0,0,0,423.855534,1.70E-05,0.000371,1.70E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,140,0,24,0,0,0,1,0,423.855605,7.10E-05,0.000442,7.10E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,140,0,16,0.000211,0,0,0,0,423.855816,0.000211,0.000653,0.000211,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,140,0,24,0,0,0,0,0,423.865029,0.009213,0.009866,0.009213,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,140,0,16,2.40E-05,0,0,0,0,423.865053,2.40E-05,0.00989,2.40E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,140,0,17,0,0,0,0,0,423.865265,0.000212,0.010102,0.000212,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,140,0,17,0.000189,0,0,0,0,423.865454,0.000189,0.010291,0.000189,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,140,0,16,9.00E-06,0,0,0,0,423.865463,9.00E-06,0.0103,9.00E-06,normal
60,1,0,0,0,0,64,6,64240,0,0,0,141,0,2,0,0,0,0,0,426.873615,3.008152,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,141,0,18,0.000643,0,0,0,0,426.874258,0.000643,0.000643,0.000643,normal
52,1,0,0,0,0,64,6,64256,1,1,0,141,0,16,5.90E-05,0,0,0,0,426.874317,5.90E-05,0.000702,5.90E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,141,0,24,0,0,0,1,0,426.874519,0.000202,0.000904,0.000202,normal
52,1,0,0,0,0,64,6,5824,78,1,0,141,0,16,0.000369,0,0,0,0,426.874888,0.000369,0.001273,0.000369,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,141,0,24,0,0,0,0,0,426.88216,0.007272,0.008545,0.007272,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,141,0,16,2.50E-05,0,0,0,0,426.882185,2.50E-05,0.00857,2.50E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,141,0,17,0,0,0,0,0,426.882463,0.000278,0.008848,0.000278,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,141,0,17,0.000248,0,0,0,0,426.882711,0.000248,0.009096,0.000248,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,141,0,16,1.50E-05,0,0,0,0,426.882726,1.50E-05,0.009111,1.50E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,142,0,2,0,0,0,0,0,429.903513,3.020787,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,142,0,18,0.000314,0,0,0,0,429.903827,0.000314,0.000314,0.000314,normal
52,1,0,0,0,0,64,6,64256,1,1,0,142,0,16,2.20E-05,0,0,0,0,429.903849,2.20E-05,0.000336,2.20E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,142,0,24,0,0,0,1,0,429.903884,3.50E-05,0.000371,3.50E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,142,0,16,0.00019,0,0,0,0,429.904074,0.00019,0.000561,0.00019,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,142,0,24,0,0,0,0,0,429.911229,0.007155,0.007716,0.007155,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,142,0,16,1.90E-05,0,0,0,0,429.911248,1.90E-05,0.007735,1.90E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,142,0,17,0,0,0,0,0,429.911438,0.00019,0.007925,0.00019,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,142,0,17,0.000188,0,0,0,0,429.911626,0.000188,0.008113,0.000188,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,142,0,16,9.00E-06,0,0,0,0,429.911635,9.00E-06,0.008122,9.00E-06,normal
60,1,0,0,0,0,64,6,64240,0,0,0,143,0,2,0,0,0,0,0,432.92073,3.009095,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,143,0,18,0.000435,0,0,0,0,432.921165,0.000435,0.000435,0.000435,normal
52,1,0,0,0,0,64,6,64256,1,1,0,143,0,16,2.10E-05,0,0,0,0,432.921186,2.10E-05,0.000456,2.10E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,143,0,24,0,0,0,1,0,432.921224,3.80E-05,0.000494,3.80E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,143,0,16,0.000247,0,0,0,0,432.921471,0.000247,0.000741,0.000247,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,143,0,24,0,0,0,0,0,432.928853,0.007382,0.008123,0.007382,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,143,0,16,9.10E-05,0,0,0,0,432.928944,9.10E-05,0.008214,9.10E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,143,0,17,0,0,0,0,0,432.929268,0.000324,0.008538,0.000324,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,143,0,17,0.000233,0,0,0,0,432.929501,0.000233,0.008771,0.000233,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,143,0,16,8.00E-06,0,0,0,0,432.929509,8.00E-06,0.008779,8.00E-06,normal
60,1,0,0,0,0,64,6,64240,0,0,0,144,0,2,0,0,0,0,0,435.939046,3.009537,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,144,0,18,0.000282,0,0,0,0,435.939328,0.000282,0.000282,0.000282,normal
52,1,0,0,0,0,64,6,64256,1,1,0,144,0,16,1.70E-05,0,0,0,0,435.939345,1.70E-05,0.000299,1.70E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,144,0,24,0,0,0,1,0,435.939382,3.70E-05,0.000336,3.70E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,144,0,16,0.00019,0,0,0,0,435.939572,0.00019,0.000526,0.00019,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,144,0,24,0,0,0,0,0,435.947838,0.008266,0.008792,0.008266,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,144,0,16,3.70E-05,0,0,0,0,435.947875,3.70E-05,0.008829,3.70E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,144,0,17,0,0,0,0,0,435.948241,0.000366,0.009195,0.000366,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,144,0,17,0.000307,0,0,0,0,435.948548,0.000307,0.009502,0.000307,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,144,0,16,1.70E-05,0,0,0,0,435.948565,1.70E-05,0.009519,1.70E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,145,0,2,0,0,0,0,0,438.958468,3.009903,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,145,0,18,0.000418,0,0,0,0,438.958886,0.000418,0.000418,0.000418,normal
